Index,ItemName,StdMode,Shape,Weight,AniCount,Source,Reserved,Looks,DuraMax,AC,AC2,MAC,MAC2,DC,DC2,MC,MC2,SC,SC2,Need,NeedLevel,Price,Extra
1207,震天魔镜,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1208,遗失的项链,58,1,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1209,祖玛护法铁锤,58,1,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1210,血巨人指甲,58,1,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1211,遗失的铁锄,58,10,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1212,遗失的头盔,58,3,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1213,魔艳项链,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1214,遗失的护身符,58,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1215,巨象兽牙齿,58,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1216,制魔宝玉,58,1,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1217,虎蛇牙齿,58,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1218,红蛇血,58,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1219,童子像,58,1,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1220,竹棍,58,1,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1221,牛毛,58,1,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1222,苍蝇拍,58,1,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1223,大寰板,58,1,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1224,断交先生的书信,58,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1225,新火镜,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1226,无名油,58,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1227,气霖证书,58,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1228,玉指环,58,1,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1229,威魂深怨护身符,58,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1230,第一困魔石,58,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1231,第二困魔石,58,1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1232,第三困魔石,58,1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1233,第四困魔石,58,1,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1234,最后困魔石,58,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1235,古诗秘书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1236,浓烟黑檀项链,58,1,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1237,沙漠鱼魔牙齿,58,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1238,虎齿刀,58,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1239,阿才的书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1240,红娥宝玉,58,1,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1241,魔镜,58,1,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1242,神兽,58,1,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1243,花色蜘蛛毒药,58,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1244,武炎铁饼,58,1,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1245,稻草人木剑,58,1,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1246,石人心核,58,1,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1247,瑕疵黑檀手镯,58,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1248,蛇谷老人手镯,58,1,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1249,书信,58,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1250,诺玛石,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1251,灵魂护卫,58,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1252,沃玛神铁锤,58,1,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1253,无名日志,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1254,沃玛金牌,58,1,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1255,地狱神钟,58,1,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1256,成致日志,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1257,千年毒蛇牙齿,58,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1258,褐色栗子,58,1,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1259,铜色栗子,58,1,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1260,银色栗子,58,1,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1261,金色栗子,58,1,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1262,老中医的医书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1263,火焰沃玛号角,58,1,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1264,诺玛药水,58,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1265,尸王白骨,58,1,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1266,魔血油,58,1,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1267,血剑碎片,58,1,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1268,玉水晶,58,1,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1269,血魔心脏,58,1,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1270,雷电僵尸骨,58,1,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1271,僧侣僵尸骨,58,1,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1272,毁灭护身符,58,1,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1273,七点白蛇胆,58,1,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1274,毒蛇牙齿,58,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1275,古籍,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1276,王铁匠的铁锤,58,1,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1277,角笛,58,1,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1278,半块不死牌,58,1,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1279,不死牌,58,1,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1280,尾毛,58,1,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1281,信件,58,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1282,帐簿,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1283,诺玛法老珍珠,58,1,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1284,劳动蚂蚁卵,58,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1285,七点白蛇血,58,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1286,法师神杖,58,1,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1287,航海日志,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1288,遗骸,58,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1289,七点白蛇牙齿,58,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1290,血巨人心脏,58,1,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1291,触龙神皮,58,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1292,幻影蜘蛛线,58,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1293,比奇历史书,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1294,魔灵牌,58,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1295,半兽人角笛,58,1,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1296,不死骨头,58,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1297,尹老人的酒瓶,58,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1298,姜铁匠的斧头,58,1,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1299,盔甲蚂蚁卵,58,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1300,七点白蛇胆汁,58,1,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1301,邪恶钳虫皮,58,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1302,腐蚀人鬼之泪,58,1,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1303,沃玛勇士号角,58,1,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1304,钳虫皮,58,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1305,七点白蛇血,58,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1306,千年毒蛇牙齿,58,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1307,沃玛角,58,1,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1308,骷髅精灵骨,58,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1309,啊潘的信件,58,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1310,华玉的信件,58,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1311,祖玛雕像号角,58,1,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1312,制魔油,58,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1313,道力护身符,58,1,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1314,肉汤,58,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1315,沃毒神精,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1316,连环明珠,58,1,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,祖玛卫士明珠,58,1,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1318,制灵水,58,1,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1319,真实明镜,58,1,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1320,祖玛明珠,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1321,安心石,58,1,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1322,诸神道书,58,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1323,起爆石,58,1,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1324,树脂,58,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1325,闪电石,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1326,千年毒蛇胆汁,58,1,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1327,灵珠,58,1,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1328,拓本,58,1,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1329,破真刀,58,1,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1330,纱王项链,58,1,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1331,灵魂明珠,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1332,花毒粉,58,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1333,陈氏护身符,58,1,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,魔神怪手镯,58,1,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,王大人的书信,58,1,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,护卫,58,1,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,护卫的信件,58,1,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,生锈牙轮,58,1,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,汤药1,58,1,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,瓷器箱子,58,1,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,旧扇子,58,1,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,怀旧项链,58,1,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,旧娃娃,58,1,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,水晶球,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,锦秀的衣角,58,1,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,万多罗的护身符,58,1,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,万相的护身符,58,1,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,三妹的护身符,58,1,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,战士的证票,58,1,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,秘密医书,58,1,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,黑野猪牙齿,58,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1352,祖玛卫士雕像,58,1,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1353,半兽利齿,58,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1354,七点白蛇血,58,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1355,千年毒蛇血,58,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1356,虎蛇血,58,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1357,黑檀雕像,58,1,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,波善的短剑,58,1,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,黑婵项链,58,1,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,消魔的护身符,58,1,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,命运之书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1362,蓝包,58,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1363,红包,58,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1364,绿包,58,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1365,参加活动卷,58,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1366,简易钥匙,58,1,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1367,森罗石,58,1,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1368,老化珠子,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1369,疾病珠子,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1370,死亡珠子,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1371,森罗片,58,1,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1372,诞生珠子,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1373,破损古书,58,1,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1374,诺玛遗物,58,1,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1375,猫眼石,58,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1376,碧玉水,58,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1377,青空石,58,1,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1378,大地石,58,1,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1379,太阳石,58,1,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1380,月光石,58,1,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1381,受胎石,58,1,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1382,安息石,58,1,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1383,活石,58,1,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1384,心石,58,1,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1385,神秘之印,58,1,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1386,机关零件,58,1,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1387,红野猪牙齿,58,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,石模具,58,1,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,触龙神之钟,58,1,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,不灭之心,58,1,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,经书,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,金属块,58,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,蝴蝶虫消化液包,58,1,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,通用卷,58,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1395,毁灭之印,58,4,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1396,藏宝箱,58,4,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1397,尸骨项链,58,4,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1398,击退护身符,58,4,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1399,书籍,58,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1400,宝箱,58,4,1425,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1614,真铜锭,52,1,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0
1615,玄铁锭,52,1,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0
1616,秘银锭,52,1,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0
1624,转生亡灵药水,61,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0
1643,镖银,52,1,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0
1644,运气术（秘籍）,4,1,309,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1645,快刀斩麻（秘籍）,4,1,309,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1646,金刚之躯（秘籍）,4,1,309,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1647,泰山压顶（秘籍）,4,1,309,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1648,天打雷劈（秘籍）,4,1,309,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1649,闪电雷鸣（秘籍）,4,1,309,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1650,分身术（秘籍）,4,1,309,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
1651,养生术（秘籍）,4,1,309,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1652,吸星大法（秘籍）,4,1,309,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1653,迷魂大法（秘籍）,4,1,309,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1654,横扫千军（秘籍）,4,1,309,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,0
1671,天罡石,52,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0
1672,地煞石,52,1,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0
